;Timestamp;Pressure_data
[2025-12-09 13:47:13.079] ;7260;95402.38
[2025-12-09 13:47:13.096] ;7277;95402.71
[2025-12-09 13:47:13.113] ;7293;95402.71
[2025-12-09 13:47:13.131] ;7310;95402.71
[2025-12-09 13:47:13.146] ;7326;95402.94
[2025-12-09 13:47:13.163] ;7344;95402.8
[2025-12-09 13:47:13.179] ;7360;95403.19
[2025-12-09 13:47:13.196] ;7376;95402.77
[2025-12-09 13:47:13.213] ;7393;95403.1
[2025-12-09 13:47:13.230] ;7410;95403.38
[2025-12-09 13:47:13.246] ;7427;95403.66
[2025-12-09 13:47:13.262] ;7443;95404.07
[2025-12-09 13:47:13.279] ;7459;95404.03
[2025-12-09 13:47:13.295] ;7477;95404.13
[2025-12-09 13:47:13.313] ;7493;95403.66
[2025-12-09 13:47:13.328] ;7510;95403.78
[2025-12-09 13:47:13.346] ;7526;95404.1
[2025-12-09 13:47:13.361] ;7543;95403.92
[2025-12-09 13:47:13.379] ;7560;95404.75
[2025-12-09 13:47:13.394] ;7576;95404.27
[2025-12-09 13:47:13.412] ;7592;95404.55
[2025-12-09 13:47:13.427] ;7610;95405.07
[2025-12-09 13:47:13.446] ;7626;95404.85
[2025-12-09 13:47:13.461] ;7643;95404.82
[2025-12-09 13:47:13.479] ;7659;95405.07
[2025-12-09 13:47:13.494] ;7676;95404.82
[2025-12-09 13:47:13.512] ;7693;95405.47
[2025-12-09 13:47:13.527] ;7709;95405.64
[2025-12-09 13:47:13.545] ;7726;95405.44
[2025-12-09 13:47:13.560] ;7743;95405.42
[2025-12-09 13:47:13.578] ;7759;95405.69
[2025-12-09 13:47:13.593] ;7776;95405.82
[2025-12-09 13:47:13.612] ;7792;95405.97
[2025-12-09 13:47:13.632] ;7810;95406
[2025-12-09 13:47:13.646] ;7826;95405.78
[2025-12-09 13:47:13.660] ;7842;95406.46
[2025-12-09 13:47:13.679] ;7859;95406.72
[2025-12-09 13:47:13.694] ;7876;95407.07
[2025-12-09 13:47:13.712] ;7892;95406.8
[2025-12-09 13:47:13.727] ;7909;95406.8
[2025-12-09 13:47:13.745] ;7925;95407.1
[2025-12-09 13:47:13.761] ;7943;95406.86
[2025-12-09 13:47:13.779] ;7959;95407.42
[2025-12-09 13:47:13.795] ;7975;95407.41
[2025-12-09 13:47:13.812] ;7992;95407.05
[2025-12-09 13:47:13.828] ;8009;95407.16
[2025-12-09 13:47:13.844] ;8026;95407.46
[2025-12-09 13:47:13.861] ;8042;95407.78
[2025-12-09 13:47:13.869] ;8058;95407.91
[2025-12-09 13:47:13.894] ;8076;95408.22
[2025-12-09 13:47:13.912] ;8092;95407.83
[2025-12-09 13:47:13.927] ;8109;95407.74
[2025-12-09 13:47:13.945] ;8125;95408.14
[2025-12-09 13:47:13.961] ;8142;95408.32
[2025-12-09 13:47:13.979] ;8159;95408.25
[2025-12-09 13:47:13.994] ;8175;95408.53
[2025-12-09 13:47:14.012] ;8192;95408.91
[2025-12-09 13:47:14.027] ;8209;95408.75
[2025-12-09 13:47:14.045] ;8225;95408.58
[2025-12-09 13:47:14.061] ;8242;95409.25
[2025-12-09 13:47:14.078] ;8258;95409.42
[2025-12-09 13:47:14.094] ;8275;95409.17
[2025-12-09 13:47:14.111] ;8292;95409.28
[2025-12-09 13:47:14.127] ;8308;95409.25
[2025-12-09 13:47:14.136] ;8325;95409.75
[2025-12-09 13:47:14.160] ;8342;95409.41
[2025-12-09 13:47:14.176] ;8358;95409.47
[2025-12-09 13:47:14.193] ;8375;95409.82
[2025-12-09 13:47:14.212] ;8391;95410.03
[2025-12-09 13:47:14.226] ;8409;95410.27
[2025-12-09 13:47:14.245] ;8425;95410.42
[2025-12-09 13:47:14.260] ;8441;95410.05
[2025-12-09 13:47:14.278] ;8458;95410.41
[2025-12-09 13:47:14.294] ;8475;95410.42
[2025-12-09 13:47:14.312] ;8492;95410.49
[2025-12-09 13:47:14.327] ;8508;95411
[2025-12-09 13:47:14.344] ;8524;95411.17
[2025-12-09 13:47:14.360] ;8542;95411.25
[2025-12-09 13:47:14.376] ;8558;95410.99
[2025-12-09 13:47:14.394] ;8574;95411.63
[2025-12-09 13:47:14.409] ;8591;95411.78
[2025-12-09 13:47:14.426] ;8608;95411.75
[2025-12-09 13:47:14.442] ;8625;95412.02
[2025-12-09 13:47:14.458] ;8641;95411.85
[2025-12-09 13:47:14.478] ;8657;95412.61
[2025-12-09 13:47:14.492] ;8675;95411.89
[2025-12-09 13:47:14.511] ;8691;95411.83
[2025-12-09 13:47:14.526] ;8708;95412.53
[2025-12-09 13:47:14.545] ;8724;95412.78
[2025-12-09 13:47:14.559] ;8741;95412.92
[2025-12-09 13:47:14.578] ;8758;95413.17
[2025-12-09 13:47:14.594] ;8774;95412.58
[2025-12-09 13:47:14.611] ;8791;95413.05
